Cia	Prj	Parte_Prj	Nivel	Valor	ValorAcumulado	Nivel1	Nivel2	Nivel3	Nivel4	Nivel5	Proyecto
Sp	31200	0170	4	58.38	58.38	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 58,38€	        634348.0170 (Operación) - 7.604,76€	            126365 (Recep OC) - 58,38€		Sp-31200.0170
Sp	31200	0170	4	1224.48	1224.48	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.224,48€	        634348.0170 (Operación) - 7.604,76€	            141475 (Recep OC) - 1.224,48€		Sp-31200.0170
Sp	31200	0170	4	8.86	8.86	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 8,86€	        634348.0170 (Operación) - 7.604,76€	            120978 (Recep OC) - 8,86€		Sp-31200.0170
Sp	31200	0170	4	90.18	90.18	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 90,18€	        634348.0170 (Operación) - 7.604,76€	            145518 (Recep OC) - 90,18€		Sp-31200.0170
Sp	31200	0170	4	907.41	907.41	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 907,41€	        634348.0170 (Operación) - 7.604,76€	            140179 (Recep OC) - 907,41€		Sp-31200.0170
Sp	31200	0170	4	33.18	33.18	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 33,18€	        634348.0170 (Operación) - 7.604,76€	            99172 (Recep OC) - 33,18€		Sp-31200.0170
Sp	31200	0170	4	26.00	26.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 26,00€	        634348.0170 (Operación) - 7.604,76€	            104153 (Estándar) - 26,00€		Sp-31200.0170
Sp	31200	0170	4	56.20	56.20	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 56,20€	        634348.0170 (Operación) - 7.604,76€	            99183 (Recep OC) - 56,20€		Sp-31200.0170
Sp	31200	0170	4	83.40	83.40	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 83,40€	        634348.0170 (Operación) - 7.604,76€	            99184 (Recep OC) - 83,40€		Sp-31200.0170
Sp	31200	0170	4	218.34	218.34	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 218,34€	        634348.0170 (Operación) - 7.604,76€	            131252 (Recep OC) - 218,34€		Sp-31200.0170
Sp	31200	0170	4	172.80	172.80	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 172,80€	        634348.0170 (Operación) - 7.604,76€	            143837 (Recep OC) - 172,80€		Sp-31200.0170
Sp	31200	0170	4	26.21	26.21	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 26,21€	        634348.0170 (Operación) - 7.604,76€	            142992 (Recep OC) - 26,21€		Sp-31200.0170
Sp	31200	0170	4	1696.75	1696.75	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.696,75€	        634348.0170 (Operación) - 7.604,76€	            115660 (Recep OC) - 1.696,75€		Sp-31200.0170
Sp	31200	0170	4	925.76	925.76	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 925,76€	        634348.0170 (Operación) - 7.604,76€	            99200 (Recep OC) - 925,76€		Sp-31200.0170
Sp	31200	0170	4	427.50	427.50	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 427,50€	        634348.0170 (Operación) - 7.604,76€	            99201 (Recep OC) - 427,50€		Sp-31200.0170
Sp	31200	0170	4	316.96	316.96	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 316,96€	        634348.0170 (Operación) - 7.604,76€	            99203 (Recep OC) - 316,96€		Sp-31200.0170
Sp	31200	0170	4	94.32	94.32	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 94,32€	        634348.0170 (Operación) - 7.604,76€	            145513 (Recep OC) - 94,32€		Sp-31200.0170
Sp	31200	0170	4	8.28	8.28	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 8,28€	        634348.0170 (Operación) - 7.604,76€	            117037 (Estándar) - 8,28€		Sp-31200.0170
Sp	31200	0170	4	90.18	90.18	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 90,18€	        634348.0170 (Operación) - 7.604,76€	            145518 (Recep OC) - 90,18€		Sp-31200.0170
Sp	31200	0170	4	52.56	52.56	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 52,56€	        634348.0170 (Operación) - 7.604,76€	            141630 (Recep OC) - 52,56€		Sp-31200.0170
Sp	31200	0170	4	259.20	259.20	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 259,20€	        634348.0170 (Operación) - 7.604,76€	            143837 (Recep OC) - 259,20€		Sp-31200.0170
Sp	31200	0170	4	184.84	184.84	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 184,84€	        634348.0170 (Operación) - 7.604,76€	            99119 (Recep OC) - 184,84€		Sp-31200.0170
Sp	31200	0170	4	1061.34	1061.34	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.061,34€	        634348.0170 (Operación) - 7.604,76€	            99015 (Recep OC) - 1.061,34€		Sp-31200.0170
Sp	31200	0170	4	336.34	336.34	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 336,34€	        634348.0170 (Operación) - 7.604,76€	            99016 (Recep OC) - 336,34€		Sp-31200.0170
Sp	31200	0170	4	45.50	45.50	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 45,50€	        634348.0170 (Operación) - 7.604,76€	            99017 (Recep OC) - 45,50€		Sp-31200.0170
Sp	31200	0170	4	434.49	434.49	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 434,49€	        634348.0170 (Operación) - 7.604,76€	            99018 (Recep OC) - 434,49€		Sp-31200.0170
Sp	31200	0170	4	571.96	571.96	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 571,96€	        634348.0170 (Operación) - 7.604,76€	            99019 (Recep OC) - 571,96€		Sp-31200.0170
Sp	31200	0170	4	1319.72	1319.72	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.319,72€	        634348.0170 (Operación) - 7.604,76€	            99096 (Recep OC) - 1.319,72€		Sp-31200.0170
Sp	31200	0170	4	440.00	440.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 440,00€	        634348.0170 (Operación) - 7.604,76€	            143039 (Recep OC) - 440,00€		Sp-31200.0170
Sp	31200	0170	4	1319.72	1319.72	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.319,72€	        634348.0170 (Operación) - 7.604,76€	            99096 (Recep OC) - 1.319,72€		Sp-31200.0170
Sp	31200	0170	4	52.42	52.42	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 52,42€	        634348.0170 (Operación) - 7.604,76€	            142992 (Recep OC) - 52,42€		Sp-31200.0170
Sp	31200	0170	4	1319.72	1319.72	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.319,72€	        634348.0170 (Operación) - 7.604,76€	            99096 (Recep OC) - 1.319,72€		Sp-31200.0170
Sp	31200	0170	4	1319.72	1319.72	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.319,72€	        634348.0170 (Operación) - 7.604,76€	            99096 (Recep OC) - 1.319,72€		Sp-31200.0170
Sp	31200	0170	4	484.34	484.34	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 484,34€	        634348.0170 (Operación) - 7.604,76€	            99116 (Recep OC) - 484,34€		Sp-31200.0170
Sp	31200	0170	4	2392.08	2392.08	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 2.392,08€	        634348.0170 (Operación) - 7.604,76€	            99117 (Recep OC) - 2.392,08€		Sp-31200.0170
Sp	31200	0170	4	82.20	82.20	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 82,20€	        634348.0170 (Operación) - 7.604,76€	            99118 (Recep OC) - 82,20€		Sp-31200.0170
Sp	31200	0170	4	546.32	546.32	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 546,32€	        634348.0170 (Operación) - 7.604,76€	            99113 (Recep OC) - 546,32€		Sp-31200.0170
Sp	31200	0170	4	1216.00	1216.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.216,00€	        634348.0170 (Operación) - 7.604,76€	            141448 (Recep OC) - 1.216,00€		Sp-31200.0170
Sp	31200	0170	4	39.00	39.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 39,00€	        634348.0170 (Operación) - 7.604,76€	            141447 (Recep OC) - 39,00€		Sp-31200.0170
Sp	31200	0170	4	3.60	3.60	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 3,60€	        634348.0170 (Operación) - 7.604,76€	            141049 (Recep OC) - 3,60€		Sp-31200.0170
Sp	31200	0170	4	9.00	9.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 9,00€	        634348.0170 (Operación) - 7.604,76€	            141049 (Estándar) - 9,00€		Sp-31200.0170
Sp	31200	0170	4	8.58	8.58	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 8,58€	        634348.0170 (Operación) - 7.604,76€	            104010 (Estándar) - 8,58€		Sp-31200.0170
Sp	31200	0170	4	0.00	0.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 0,00€	        634348.0170 (Operación) - 7.604,76€	            71254.02.210.016 (Estándar) - 0,00€		Sp-31200.0170
Sp	31200	0170	4	104.80	104.80	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 104,80€	        634348.0170 (Operación) - 7.604,76€	            71254.02.210.016 (Estándar) - 104,80€		Sp-31200.0170
Sp	31200	0170	4	1.10	1.10	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1,10€	        634348.0170 (Operación) - 7.604,76€	            109117 (Estándar) - 1,10€		Sp-31200.0170
Sp	31200	0170	4	22.10	22.10	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 22,10€	        634348.0170 (Operación) - 7.604,76€	            30991.00.419.000 (Estándar) - 22,10€		Sp-31200.0170
Sp	31200	0170	4	1.12	1.12	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1,12€	        634348.0170 (Operación) - 7.604,76€	            101462 (Estándar) - 1,12€		Sp-31200.0170
Sp	31200	0170	4	2.70	2.70	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 2,70€	        634348.0170 (Operación) - 7.604,76€	            109116 (Estándar) - 2,70€		Sp-31200.0170
Sp	31200	0170	4	1018.05	1018.05	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.018,05€	        634348.0170 (Operación) - 7.604,76€	            115660 (Recep OC) - 1.018,05€		Sp-31200.0170
Sp	31200	0170	4	7.56	7.56	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 7,56€	        634348.0170 (Operación) - 7.604,76€	            117340 (Transfer. Stock) - 7,56€		Sp-31200.0170
Sp	31200	0170	4	115.00	115.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 115,00€	        634348.0170 (Operación) - 7.604,76€	            131929 (Recep OC) - 115,00€		Sp-31200.0170
Sp	31200	0170	4	45.43	45.43	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 45,43€	        634348.0170 (Operación) - 7.604,76€	            135231 (Recep OC) - 45,43€		Sp-31200.0170
Sp	31200	0170	4	1687.00	1687.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.687,00€	        634348.0170 (Operación) - 7.604,76€	            135711 (Recep OC) - 1.687,00€		Sp-31200.0170
Sp	31200	0170	4	2169.00	2169.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 2.169,00€	        634348.0170 (Operación) - 7.604,76€	            135712 (Recep OC) - 2.169,00€		Sp-31200.0170
Sp	31200	0170	4	319.50	319.50	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 319,50€	        634348.0170 (Operación) - 7.604,76€	            109963 (Recep OC) - 319,50€		Sp-31200.0170
Sp	31200	0170	4	15.45	15.45	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 15,45€	        634348.0170 (Operación) - 7.604,76€	            138584 (Recep OC) - 15,45€		Sp-31200.0170
Sp	31200	0170	4	0.00	0.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 0,00€	        634348.0170 (Operación) - 7.604,76€	            139487 (Compra) - 0,00€		Sp-31200.0170
Sp	31200	0170	4	44.20	44.20	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 44,20€	        634348.0170 (Operación) - 7.604,76€	            30991.00.419.000 (Estándar) - 44,20€		Sp-31200.0170
Sp	31200	0170	4	800.00	800.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 800,00€	        634348.0170 (Operación) - 7.604,76€	            140937 (Transfer. Stock) - 800,00€		Sp-31200.0170
Sp	31200	0170	4	470.00	470.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 470,00€	        634348.0170 (Operación) - 7.604,76€	            140841 (Transfer. Stock) - 470,00€		Sp-31200.0170
Sp	31200	0170	4	0.17	0.17	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 0,17€	        634348.0170 (Operación) - 7.604,76€	            109117 (Estándar) - 0,17€		Sp-31200.0170
Sp	31200	0170	4	1.40	1.40	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1,40€	        634348.0170 (Operación) - 7.604,76€	            101377 (Estándar) - 1,40€		Sp-31200.0170
Sp	31200	0170	4	4.40	4.40	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 4,40€	        634348.0170 (Operación) - 7.604,76€	            105034 (Estándar) - 4,40€		Sp-31200.0170
Sp	31200	0170	4	0.44	0.44	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 0,44€	        634348.0170 (Operación) - 7.604,76€	            109117 (Estándar) - 0,44€		Sp-31200.0170
Sp	31200	0170	4	7.29	7.29	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 7,29€	        634348.0170 (Operación) - 7.604,76€	            101327 (Estándar) - 7,29€		Sp-31200.0170
Sp	31200	0170	4	13.92	13.92	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 13,92€	        634348.0170 (Operación) - 7.604,76€	            104253 (Estándar) - 13,92€		Sp-31200.0170
Sp	31200	0170	4	47.50	47.50	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 47,50€	        634348.0170 (Operación) - 7.604,76€	            71254.02.210.016 (Estándar) - 47,50€		Sp-31200.0170
Sp	31200	0170	4	54.55	54.55	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 54,55€	        634348.0170 (Operación) - 7.604,76€	            104447 (Estándar) - 54,55€		Sp-31200.0170
Sp	31200	0170	4	0.00	0.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 0,00€	        634348.0170 (Operación) - 7.604,76€	            71254.02.210.016 (Estándar) - 0,00€		Sp-31200.0170
Sp	31200	0170	4	43.64	43.64	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 43,64€	        634348.0170 (Operación) - 7.604,76€	            104447 (Estándar) - 43,64€		Sp-31200.0170
Sp	31200	0170	4	3.30	3.30	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 3,30€	        634348.0170 (Operación) - 7.604,76€	            109117 (Estándar) - 3,30€		Sp-31200.0170
Sp	31200	0170	4	26.00	26.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 26,00€	        634348.0170 (Operación) - 7.604,76€	            104629 (Estándar) - 26,00€		Sp-31200.0170
Sp	31200	0170	4	0.00	0.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 0,00€	        634348.0170 (Operación) - 7.604,76€	            123191 (Estándar) - 0,00€		Sp-31200.0170
Sp	31200	0170	4	61.80	61.80	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 61,80€	        634348.0170 (Operación) - 7.604,76€	            138584 (Recep OC) - 61,80€		Sp-31200.0170
Sp	31200	0170	4	26.30	26.30	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 26,30€	        634348.0170 (Operación) - 7.604,76€	            139205 (Recep OC) - 26,30€		Sp-31200.0170
Sp	31200	0170	4	105.20	105.20	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 105,20€	        634348.0170 (Operación) - 7.604,76€	            139205 (Recep OC) - 105,20€		Sp-31200.0170
Sp	31200	0170	4	479.90	479.90	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 479,90€	        634348.0170 (Operación) - 7.604,76€	            99104 (Recep OC) - 479,90€		Sp-31200.0170
Sp	31200	0170	4	959.80	959.80	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 959,80€	        634348.0170 (Operación) - 7.604,76€	            99105 (Recep OC) - 959,80€		Sp-31200.0170
Sp	31200	0170	4	711.71	711.71	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 711,71€	        634348.0170 (Operación) - 7.604,76€	            99106 (Recep OC) - 711,71€		Sp-31200.0170
Sp	31200	0170	4	215.56	215.56	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 215,56€	        634348.0170 (Operación) - 7.604,76€	            143948 (Recep OC) - 215,56€		Sp-31200.0170
Sp	31200	0170	4	1163.52	1163.52	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.163,52€	        634348.0170 (Operación) - 7.604,76€	            141040 (Recep OC) - 1.163,52€		Sp-31200.0170
Sp	31200	0170	4	1023.84	1023.84	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.023,84€	        634348.0170 (Operación) - 7.604,76€	            141043 (Recep OC) - 1.023,84€		Sp-31200.0170
Sp	31200	0170	4	1199.76	1199.76	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 1.199,76€	        634348.0170 (Operación) - 7.604,76€	            99103 (Recep OC) - 1.199,76€		Sp-31200.0170
Sp	31200	0170	4	325.08	325.08	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 325,08€	        634348.0170 (Operación) - 7.604,76€	            141044 (Recep OC) - 325,08€		Sp-31200.0170
Sp	31200	0170	4	971.88	971.88	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 971,88€	        634348.0170 (Operación) - 7.604,76€	            141045 (Recep OC) - 971,88€		Sp-31200.0170
Sp	31200	0170	4	41.60	41.60	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 41,60€	        634348.0170 (Operación) - 7.604,76€	            141046 (Recep OC) - 41,60€		Sp-31200.0170
Sp	31200	0170	4	62.00	62.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 62,00€	        634348.0170 (Operación) - 7.604,76€	            141047 (Recep OC) - 62,00€		Sp-31200.0170
Sp	31200	0170	4	46.20	46.20	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 46,20€	        634348.0170 (Operación) - 7.604,76€	            141048 (Recep OC) - 46,20€		Sp-31200.0170
Sp	31200	0170	4	33.00	33.00	31200.0170 -  03 - Fabricación	    31200.0170 - Subproyecto - 33,00€	        634348.0170 (Operación) - 7.604,76€	            141048 (Recep OC) - 33,00€		Sp-31200.0170
