Row	Column	Wks	Value
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.12	149209.73
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.12	25261.5
DISEÑO UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.12	25
DISEÑO UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.12	59.88
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.12	4756.35
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.12	3694.55
RECEPCION UTILES	MONTAJE MECÁNICO	2024.12	4780.69
RECEPCION UTILES	MATERIAL MECÁNICO	2024.12	264.6
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.12	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.12	100.56
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.12	717.66
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.12	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.12	90090.88
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.12	848.98
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.12	27605.45
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.12	6329
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.12	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.12	258996.05
FABRICACION ELEMENTOS IMPLANTA	MATERIAL ELÉCTRICO	2024.12	32208
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.12	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.12	118000
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.12	3641.59
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.12	5020.26
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.12	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.12	358.83
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.12	116901.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.12	98519.68
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.12	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.12	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.12	352361.8
FABRICACION UTILES/GARRAS	MONTAJE MECÁNICO	2024.12	1246.76
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.12	4457.15
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.12	93803.13
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.12	667.84
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.12	8070.74
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.12	1903
ENR. UTILES/GARRAS	INSTALACIÓN E.N.R.	2024.12	52355
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.12	106038.8
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.12	91826.6
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.12	371816.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.12	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.12	3693.28
COSTES EVITABLES PROVEEDORES	METROLOGÍA	2024.12	78.55
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.09	27239.52
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.09	18009.6
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.09	34884.17
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.09	16359.68
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.09	10167.78
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.09	5843.94
GESTION Y COORDINACION	MONTAJE MECÁNICO	2024.09	3589.1
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2024.09	2910.51
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.09	15000
DISEÑO HARDWARE	DISEÑO NR	2024.09	2950.12
DISEÑO HARDWARE	DISEÑO NR	2024.09	1069.7
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.09	4594.08
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.09	16200
DISEÑO SOFTWARE	ROBÓTICA	2024.09	15716.32
DISEÑO SOFTWARE	ROBÓTICA	2024.09	3656.4
ROBCAD	ROBCAD	2024.09	28250.83
ROBCAD	ROBCAD	2024.09	16110.25
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2024.09	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.09	115850
DESMONTAJE	MONTAJE MECÁNICO	2024.09	19800
DESMONTAJE	MONTAJE MECÁNICO	2024.09	32940
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2024.09	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2024.09	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.09	477996
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.09	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.09	133532.43
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.09	17143.5
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.09	79755.6
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.09	3168
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.09	1772.55
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.09	3694.55
RECEPCION UTILES	MONTAJE MECÁNICO	2024.09	1549
RECEPCION UTILES	MATERIAL MECÁNICO	2024.09	26.3
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.09	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.09	99.9
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.09	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.09	16.4
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.09	79.74
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.09	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.09	89339.07
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.09	71510.37
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.09	848.98
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.09	27084.01
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.09	6831.96
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.09	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.09	251319.05
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.09	83465
FABRICACION ELEMENTOS IMPLANTA	MATERIAL ELÉCTRICO	2024.09	5244
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.09	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.09	118000
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.09	3386.17
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.09	1511.2
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.09	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.09	358.83
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.09	109451.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.09	97893.83
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.09	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.09	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.09	343395.8
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.09	33094
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.09	3121.97
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.09	94021.37
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.09	534.81
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.09	8040.68
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.09	7490.48
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.09	340
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.09	101403.94
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.09	81446.98
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.09	91826.6
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.09	56315.98
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.09	371816.9
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.09	207866.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.09	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.09	3693.28
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.09	9559.74
COSTES EVITABLES PROVEEDORES	METROLOGÍA	2024.09	78.55
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2023.51	27239.52
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2023.51	18009.6
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2023.51	34884.17
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2023.51	16359.68
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2023.51	10167.78
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2023.51	5843.94
GESTION Y COORDINACION	MONTAJE MECÁNICO	2023.51	3589.1
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2023.51	2910.51
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2023.51	15000
DISEÑO HARDWARE	DISEÑO NR	2023.51	2950.12
DISEÑO HARDWARE	DISEÑO NR	2023.51	1069.7
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2023.51	4594.08
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2023.51	16200
DISEÑO SOFTWARE	ROBÓTICA	2023.51	15716.32
DISEÑO SOFTWARE	ROBÓTICA	2023.51	3656.4
ROBCAD	ROBCAD	2023.51	28250.83
ROBCAD	ROBCAD	2023.51	16110.25
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2023.51	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2023.51	115850
DESMONTAJE	MONTAJE MECÁNICO	2023.51	19800
DESMONTAJE	MONTAJE MECÁNICO	2023.51	32940
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2023.51	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2023.51	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2023.51	477996
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2023.51	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2023.51	133532.43
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2023.51	17143.5
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2023.51	79755.6
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2023.51	3168
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2023.51	1772.55
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2023.51	3694.55
RECEPCION UTILES	MONTAJE MECÁNICO	2023.51	1549
RECEPCION UTILES	MATERIAL MECÁNICO	2023.51	26.3
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2023.51	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2023.51	99.9
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2023.51	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2023.51	16.4
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2023.51	79.74
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2023.51	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2023.51	89339.07
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2023.51	71510.37
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2023.51	848.98
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2023.51	27084.01
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2023.51	6831.96
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2023.51	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2023.51	251319.05
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2023.51	83465
FABRICACION ELEMENTOS IMPLANTA	MATERIAL ELÉCTRICO	2023.51	5244
MONTAJE EN SERRA	MATERIAL MECÁNICO	2023.51	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2023.51	118000
MONTAJE EN SERRA	MATERIAL MECÁNICO	2023.51	3386.17
MONTAJE EN SERRA	MONTAJE MECÁNICO	2023.51	1511.2
MONTAJE EN SERRA	MONTAJE MECÁNICO	2023.51	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2023.51	358.83
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2023.51	109451.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2023.51	97893.83
MONTAJE EN SERRA	MATERIAL FLUIDOS	2023.51	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2023.51	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2023.51	343395.8
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2023.51	33094
FABRICACION UTILES/GARRAS	METROLOGÍA	2023.51	3121.97
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2023.51	94021.37
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2023.51	534.81
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2023.51	8040.68
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2023.51	7490.48
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2023.51	340
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2023.51	101403.94
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2023.51	81446.98
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2023.51	91826.6
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2023.51	56315.98
GRANDES COMPRAS	MATERIAL MECÁNICO	2023.51	371816.9
GRANDES COMPRAS	MATERIAL MECÁNICO	2023.51	207866.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2023.51	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2023.51	3693.28
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2023.51	9559.74
COSTES EVITABLES PROVEEDORES	METROLOGÍA	2023.51	78.55
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.08	27239.52
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.08	34488.77
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.08	10167.78
GESTION Y COORDINACION	MONTAJE MECÁNICO	2024.08	3589.1
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2024.08	2910.51
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.08	15000
DISEÑO HARDWARE	DISEÑO NR	2024.08	2950.12
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.08	4594.08
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.08	16200
DISEÑO SOFTWARE	ROBÓTICA	2024.08	12828.59
ROBCAD	ROBCAD	2024.08	28250.83
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2024.08	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.08	115850
DESMONTAJE	MONTAJE MECÁNICO	2024.08	19800
DESMONTAJE	MONTAJE MECÁNICO	2024.08	32940
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2024.08	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2024.08	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.08	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.08	133532.43
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.08	17143.5
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.08	1772.55
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.08	3694.55
RECEPCION UTILES	MONTAJE MECÁNICO	2024.08	198.35
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.08	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.08	99.9
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.08	79.74
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.08	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.08	89339.07
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.08	845.24
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.08	26865.85
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.08	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.08	157839.05
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.08	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.08	118000
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.08	3223.6
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.08	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.08	199.35
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.08	109451.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.08	94574.26
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.08	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.08	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.08	323635.8
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.08	2611.46
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.08	91108.78
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.08	534.81
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.08	8040.68
ENR. UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.08	340
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.08	101373.45
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.08	91826.6
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.08	371816.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.08	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.08	3693.28
COSTES EVITABLES PROVEEDORES	METROLOGÍA	2024.08	78.55
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.05	27239.52
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.05	27984.44
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.05	10167.78
GESTION Y COORDINACION	MONTAJE MECÁNICO	2024.05	906.72
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2024.05	2312.46
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.05	15000
DISEÑO HARDWARE	DISEÑO NR	2024.05	2950.12
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.05	4594.08
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.05	16200
DISEÑO SOFTWARE	ROBÓTICA	2024.05	12828.59
ROBCAD	ROBCAD	2024.05	25676.42
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2024.05	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.05	115850
DESMONTAJE	MONTAJE MECÁNICO	2024.05	19800
DESMONTAJE	MONTAJE MECÁNICO	2024.05	32940
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2024.05	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2024.05	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.05	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.05	128588.98
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.05	11500.5
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.05	1772.55
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.05	3694.55
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.05	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.05	99.9
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.05	20693.55
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.05	89201.06
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.05	845.24
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.05	23063.47
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.05	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.05	123885
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.05	45.34
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.05	3223.6
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.05	89100
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.05	79.74
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.05	109451.95
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.05	91452.91
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.05	496.52
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.05	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.05	262042.8
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.05	1708.25
FABRICACION UTILES/GARRAS	MATERIAL MECÁNICO	2024.05	86352.64
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.05	484.94
ENR. UTILES/GARRAS	MATERIAL MECÁNICO	2024.05	8040.68
ENR. UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.05	100735.52
ENR. UTILES/GARRAS	MATERIAL FLUIDOS	2024.05	83900.82
GRANDES COMPRAS	MATERIAL MECÁNICO	2024.05	371816.9
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.05	9920.06
PROGRAMA STD PLC SIEMENS	DISEÑO ELÉCTRICO	2024.05	-180.16
GESTION Y COORDINACION	GESTIÓN DE PROYECTOS	2024.18	38298.54
GESTION Y COORDINACION	GESTIÓN MECÁNICA	2024.18	46906
GESTION Y COORDINACION	DISEÑO ELÉCTRICO	2024.18	13214.46
GESTION Y COORDINACION	ROBÓTICA	2024.18	166.2
GESTION Y COORDINACION	MONTAJE MECÁNICO	2024.18	3589.1
GESTION Y COORDINACION	INSTALACIÓN E.N.R.	2024.18	6372.78
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.18	1464.8
DISEÑO HARDWARE	DISEÑO ELÉCTRICO	2024.18	15000
DISEÑO HARDWARE	DISEÑO NR	2024.18	7150.73
DISEÑO HARDWARE	MATERIAL MECÁNICO	2024.18	20.8
DISEÑO HARDWARE	MATERIAL ELÉCTRICO	2024.18	26.23
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.18	11440.16
DISEÑO SOFTWARE	DISEÑO ELÉCTRICO	2024.18	16200
DISEÑO SOFTWARE	ROBÓTICA	2024.18	26460.95
ROBCAD	ROBCAD	2024.18	37019.9
PUESTA EN MARCHA EN SERRA	DISEÑO ELÉCTRICO	2024.18	114750
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.18	159.44
PUESTA EN MARCHA EN SERRA	ROBÓTICA	2024.18	115850
PUESTA EN MARCHA EN SERRA	MONTAJE MECÁNICO	2024.18	548.8
DESMONTAJE	MONTAJE MECÁNICO	2024.18	3960
DESMONTAJE	MONTAJE MECÁNICO	2024.18	6588
PUESTA EN MARCHA EN PLANTA	DISEÑO ELÉCTRICO	2024.18	140400
PUESTA EN MARCHA EN PLANTA	ROBÓTICA	2024.18	118800
MATERIAL SERRA UNP	MATERIAL MECÁNICO	2024.18	477996
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.18	159933.67
DISEÑO UTILES/GARRAS	DISEÑO MECÁNICO	2024.18	26664
DISEÑO UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.18	25
DISEÑO UTILES/GARRAS	MATERIAL ELÉCTRICO	2024.18	86.78
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.18	5215.98
DISEÑO ELEMENTOS IMPLANTACION	DISEÑO MECÁNICO	2024.18	3694.55
RECEPCION UTILES	MONTAJE MECÁNICO	2024.18	7490.43
RECEPCION UTILES	MATERIAL MECÁNICO	2024.18	2546.25
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.18	7012.29
ARMARIOS ELECTRICOS	MATERIAL MECÁNICO	2024.18	100.56
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.18	1118.39
ARMARIOS ELECTRICOS	FABRICACIÓN ELÉCTRICA	2024.18	20693.56
ARMARIOS ELECTRICOS	MATERIAL ELÉCTRICO	2024.18	90196.61
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.18	848.98
FABRICACION ELEMENTOS IMPLANTA	MATERIAL MECÁNICO	2024.18	29501.67
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.18	10887
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.18	78300
FABRICACION ELEMENTOS IMPLANTA	FABRICACIÓN MECÁNICA	2024.18	273169.05
FABRICACION ELEMENTOS IMPLANTA	MATERIAL ELÉCTRICO	2024.18	32208
FABRICACION ELEMENTOS IMPLANTA	MATERIAL FLUIDOS	2024.18	201.29
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.18	4.64
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.18	199.65
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.18	118000
MONTAJE EN SERRA	MATERIAL MECÁNICO	2024.18	1697.97
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.18	7952.91
MONTAJE EN SERRA	MONTAJE MECÁNICO	2024.18	17820
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.18	4256.84
MONTAJE EN SERRA	INSTALACIÓN E.N.R.	2024.18	109451.96
MONTAJE EN SERRA	FABRICACIÓN MECÁNICA	2024.18	208.33
MONTAJE EN SERRA	MATERIAL ELÉCTRICO	2024.18	85182.56
MONTAJE EN SERRA	MATERIAL FLUIDOS	2024.18	2281.58
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.18	412.5
FABRICACION UTILES/GARRAS	FABRICACIÓN MECÁNICA	2024.18	340124.8
FABRICACION UTILES/GARRAS	MONTAJE MECÁNICO	2024.18	1521.16
FABRICACION UTILES/GARRAS	METROLOGÍA	2024.18	5843.85
